sample_id,sequence_cluster_id
CYCPEPTMPDB_PAMPA_003671,799
CYCPEPTMPDB_PAMPA_003767,799
CYCPEPTMPDB_PAMPA_003770,799
CYCPEPTMPDB_PAMPA_003778,799
CYCPEPTMPDB_PAMPA_003873,799
CYCPEPTMPDB_PAMPA_004040,799
CYCPEPTMPDB_PAMPA_004043,799
CYCPEPTMPDB_PAMPA_004050,799
CYCPEPTMPDB_PAMPA_004295,799
CYCPEPTMPDB_PAMPA_004382,799
CYCPEPTMPDB_PAMPA_004999,799
CYCPEPTMPDB_PAMPA_005010,799
CYCPEPTMPDB_PAMPA_004480,799
CYCPEPTMPDB_PAMPA_004566,799
CYCPEPTMPDB_PAMPA_004746,799
CYCPEPTMPDB_PAMPA_004909,799
CYCPEPTMPDB_PAMPA_004913,799
CYCPEPTMPDB_PAMPA_003176,800
CYCPEPTMPDB_PAMPA_003183,800
CYCPEPTMPDB_PAMPA_003186,800
CYCPEPTMPDB_PAMPA_003192,800
CYCPEPTMPDB_PAMPA_003197,800
CYCPEPTMPDB_PAMPA_003198,800
CYCPEPTMPDB_PAMPA_003201,800
CYCPEPTMPDB_PAMPA_003203,800
CYCPEPTMPDB_PAMPA_003205,800
CYCPEPTMPDB_PAMPA_003206,800
CYCPEPTMPDB_PAMPA_003207,800
CYCPEPTMPDB_PAMPA_003252,800
CYCPEPTMPDB_PAMPA_003261,800
CYCPEPTMPDB_PAMPA_003262,800
CYCPEPTMPDB_PAMPA_003272,800
CYCPEPTMPDB_PAMPA_003273,800
CYCPEPTMPDB_PAMPA_003278,800
CYCPEPTMPDB_PAMPA_003280,800
CYCPEPTMPDB_PAMPA_003283,800
CYCPEPTMPDB_PAMPA_003285,800
CYCPEPTMPDB_PAMPA_003287,800
CYCPEPTMPDB_PAMPA_003288,800
CYCPEPTMPDB_PAMPA_003290,800
CYCPEPTMPDB_PAMPA_003292,800
CYCPEPTMPDB_PAMPA_003296,800
CYCPEPTMPDB_PAMPA_003298,800
CYCPEPTMPDB_PAMPA_003346,800
CYCPEPTMPDB_PAMPA_003347,800
CYCPEPTMPDB_PAMPA_003352,800
CYCPEPTMPDB_PAMPA_003358,800
CYCPEPTMPDB_PAMPA_003359,800
CYCPEPTMPDB_PAMPA_003363,800
CYCPEPTMPDB_PAMPA_003366,800
CYCPEPTMPDB_PAMPA_003367,800
CYCPEPTMPDB_PAMPA_003369,800
CYCPEPTMPDB_PAMPA_003373,800
CYCPEPTMPDB_PAMPA_003416,800
CYCPEPTMPDB_PAMPA_003424,800
CYCPEPTMPDB_PAMPA_003426,800
CYCPEPTMPDB_PAMPA_003430,800
CYCPEPTMPDB_PAMPA_003436,800
CYCPEPTMPDB_PAMPA_003437,800
CYCPEPTMPDB_PAMPA_003441,800
CYCPEPTMPDB_PAMPA_003443,800
CYCPEPTMPDB_PAMPA_003447,800
CYCPEPTMPDB_PAMPA_003449,800
CYCPEPTMPDB_PAMPA_003455,800
CYCPEPTMPDB_PAMPA_003457,800
CYCPEPTMPDB_PAMPA_003460,800
CYCPEPTMPDB_PAMPA_003465,800
CYCPEPTMPDB_PAMPA_003513,800
CYCPEPTMPDB_PAMPA_003525,800
CYCPEPTMPDB_PAMPA_003534,800
CYCPEPTMPDB_PAMPA_003545,800
CYCPEPTMPDB_PAMPA_003554,800
CYCPEPTMPDB_PAMPA_003558,800
CYCPEPTMPDB_PAMPA_003562,800
CYCPEPTMPDB_PAMPA_003563,800
CYCPEPTMPDB_PAMPA_003571,800
CYCPEPTMPDB_PAMPA_003619,800
CYCPEPTMPDB_PAMPA_003626,800
CYCPEPTMPDB_PAMPA_003628,800
CYCPEPTMPDB_PAMPA_003633,800
CYCPEPTMPDB_PAMPA_003638,800
CYCPEPTMPDB_PAMPA_003639,800
CYCPEPTMPDB_PAMPA_003645,800
CYCPEPTMPDB_PAMPA_003651,800
CYCPEPTMPDB_PAMPA_003657,800
CYCPEPTMPDB_PAMPA_003660,800
CYCPEPTMPDB_PAMPA_003719,800
CYCPEPTMPDB_PAMPA_003726,800
CYCPEPTMPDB_PAMPA_003735,800
CYCPEPTMPDB_PAMPA_003736,800
CYCPEPTMPDB_PAMPA_003739,800
CYCPEPTMPDB_PAMPA_003742,800
CYCPEPTMPDB_PAMPA_003747,800
CYCPEPTMPDB_PAMPA_003752,800
CYCPEPTMPDB_PAMPA_003758,800
CYCPEPTMPDB_PAMPA_003761,800
CYCPEPTMPDB_PAMPA_003762,800
CYCPEPTMPDB_PAMPA_003768,800
CYCPEPTMPDB_PAMPA_003812,800
CYCPEPTMPDB_PAMPA_003820,800
CYCPEPTMPDB_PAMPA_003825,800
CYCPEPTMPDB_PAMPA_003831,800
CYCPEPTMPDB_PAMPA_003833,800
CYCPEPTMPDB_PAMPA_003836,800
CYCPEPTMPDB_PAMPA_003840,800
CYCPEPTMPDB_PAMPA_003842,800
CYCPEPTMPDB_PAMPA_003846,800
CYCPEPTMPDB_PAMPA_003848,800
CYCPEPTMPDB_PAMPA_003853,800
CYCPEPTMPDB_PAMPA_003859,800
CYCPEPTMPDB_PAMPA_003863,800
CYCPEPTMPDB_PAMPA_004001,800
CYCPEPTMPDB_PAMPA_004009,800
CYCPEPTMPDB_PAMPA_004011,800
CYCPEPTMPDB_PAMPA_004019,800
CYCPEPTMPDB_PAMPA_004024,800
CYCPEPTMPDB_PAMPA_004030,800
CYCPEPTMPDB_PAMPA_004032,800
CYCPEPTMPDB_PAMPA_004036,800
CYCPEPTMPDB_PAMPA_004041,800
CYCPEPTMPDB_PAMPA_004082,800
CYCPEPTMPDB_PAMPA_004088,800
CYCPEPTMPDB_PAMPA_004091,800
CYCPEPTMPDB_PAMPA_004096,800
CYCPEPTMPDB_PAMPA_004097,800
CYCPEPTMPDB_PAMPA_004100,800
CYCPEPTMPDB_PAMPA_004101,800
CYCPEPTMPDB_PAMPA_004103,800
CYCPEPTMPDB_PAMPA_004105,800
CYCPEPTMPDB_PAMPA_004107,800
CYCPEPTMPDB_PAMPA_004111,800
CYCPEPTMPDB_PAMPA_004113,800
CYCPEPTMPDB_PAMPA_004114,800
CYCPEPTMPDB_PAMPA_004117,800
CYCPEPTMPDB_PAMPA_004160,800
CYCPEPTMPDB_PAMPA_004163,800
CYCPEPTMPDB_PAMPA_004165,800
CYCPEPTMPDB_PAMPA_004171,800
CYCPEPTMPDB_PAMPA_004172,800
CYCPEPTMPDB_PAMPA_004179,800
CYCPEPTMPDB_PAMPA_004181,800
CYCPEPTMPDB_PAMPA_004182,800
CYCPEPTMPDB_PAMPA_004192,800
CYCPEPTMPDB_PAMPA_004193,800
CYCPEPTMPDB_PAMPA_004195,800
CYCPEPTMPDB_PAMPA_004202,800
CYCPEPTMPDB_PAMPA_004245,800
CYCPEPTMPDB_PAMPA_004251,800
CYCPEPTMPDB_PAMPA_004252,800
CYCPEPTMPDB_PAMPA_004258,800
CYCPEPTMPDB_PAMPA_004263,800
CYCPEPTMPDB_PAMPA_004264,800
CYCPEPTMPDB_PAMPA_004272,800
CYCPEPTMPDB_PAMPA_004273,800
CYCPEPTMPDB_PAMPA_004274,800
CYCPEPTMPDB_PAMPA_004279,800
CYCPEPTMPDB_PAMPA_004281,800
CYCPEPTMPDB_PAMPA_004282,800
CYCPEPTMPDB_PAMPA_004286,800
CYCPEPTMPDB_PAMPA_004292,800
CYCPEPTMPDB_PAMPA_004343,800
CYCPEPTMPDB_PAMPA_004349,800
CYCPEPTMPDB_PAMPA_004353,800
CYCPEPTMPDB_PAMPA_004356,800
CYCPEPTMPDB_PAMPA_004359,800
CYCPEPTMPDB_PAMPA_004361,800
CYCPEPTMPDB_PAMPA_004362,800
CYCPEPTMPDB_PAMPA_004366,800
CYCPEPTMPDB_PAMPA_004368,800
CYCPEPTMPDB_PAMPA_004376,800
CYCPEPTMPDB_PAMPA_004377,800
CYCPEPTMPDB_PAMPA_004381,800
CYCPEPTMPDB_PAMPA_004955,800
CYCPEPTMPDB_PAMPA_004963,800
CYCPEPTMPDB_PAMPA_004965,800
CYCPEPTMPDB_PAMPA_004974,800
CYCPEPTMPDB_PAMPA_004976,800
CYCPEPTMPDB_PAMPA_004979,800
CYCPEPTMPDB_PAMPA_004982,800
CYCPEPTMPDB_PAMPA_004983,800
CYCPEPTMPDB_PAMPA_004984,800
CYCPEPTMPDB_PAMPA_004990,800
CYCPEPTMPDB_PAMPA_004991,800
CYCPEPTMPDB_PAMPA_004995,800
CYCPEPTMPDB_PAMPA_004997,800
CYCPEPTMPDB_PAMPA_005002,800
CYCPEPTMPDB_PAMPA_005018,800
CYCPEPTMPDB_PAMPA_005028,800
CYCPEPTMPDB_PAMPA_005032,800
CYCPEPTMPDB_PAMPA_005035,800
CYCPEPTMPDB_PAMPA_005058,800
CYCPEPTMPDB_PAMPA_005062,800
CYCPEPTMPDB_PAMPA_005065,800
CYCPEPTMPDB_PAMPA_005067,800
CYCPEPTMPDB_PAMPA_005078,800
CYCPEPTMPDB_PAMPA_005081,800
CYCPEPTMPDB_PAMPA_005086,800
CYCPEPTMPDB_PAMPA_005088,800
CYCPEPTMPDB_PAMPA_003196,800
CYCPEPTMPDB_PAMPA_003202,800
CYCPEPTMPDB_PAMPA_003204,800
CYCPEPTMPDB_PAMPA_003209,800
CYCPEPTMPDB_PAMPA_003211,800
CYCPEPTMPDB_PAMPA_003213,800
CYCPEPTMPDB_PAMPA_003214,800
CYCPEPTMPDB_PAMPA_003215,800
CYCPEPTMPDB_PAMPA_003277,800
CYCPEPTMPDB_PAMPA_003286,800
CYCPEPTMPDB_PAMPA_003289,800
CYCPEPTMPDB_PAMPA_003291,800
CYCPEPTMPDB_PAMPA_003295,800
CYCPEPTMPDB_PAMPA_003302,800
CYCPEPTMPDB_PAMPA_003303,800
CYCPEPTMPDB_PAMPA_003304,800
CYCPEPTMPDB_PAMPA_003306,800
CYCPEPTMPDB_PAMPA_003361,800
CYCPEPTMPDB_PAMPA_003362,800
CYCPEPTMPDB_PAMPA_003372,800
CYCPEPTMPDB_PAMPA_003377,800
CYCPEPTMPDB_PAMPA_003378,800
CYCPEPTMPDB_PAMPA_003440,800
CYCPEPTMPDB_PAMPA_003446,800
CYCPEPTMPDB_PAMPA_003452,800
CYCPEPTMPDB_PAMPA_003453,800
CYCPEPTMPDB_PAMPA_003456,800
CYCPEPTMPDB_PAMPA_003458,800
CYCPEPTMPDB_PAMPA_003464,800
CYCPEPTMPDB_PAMPA_003468,800
CYCPEPTMPDB_PAMPA_003469,800
CYCPEPTMPDB_PAMPA_003531,800
CYCPEPTMPDB_PAMPA_003539,800
CYCPEPTMPDB_PAMPA_003542,800
CYCPEPTMPDB_PAMPA_003550,800
CYCPEPTMPDB_PAMPA_003555,800
CYCPEPTMPDB_PAMPA_003556,800
CYCPEPTMPDB_PAMPA_003559,800
CYCPEPTMPDB_PAMPA_003560,800
CYCPEPTMPDB_PAMPA_003561,800
CYCPEPTMPDB_PAMPA_003565,800
CYCPEPTMPDB_PAMPA_003569,800
CYCPEPTMPDB_PAMPA_003572,800
CYCPEPTMPDB_PAMPA_003576,800
CYCPEPTMPDB_PAMPA_003580,800
CYCPEPTMPDB_PAMPA_003637,800
CYCPEPTMPDB_PAMPA_003644,800
CYCPEPTMPDB_PAMPA_003652,800
CYCPEPTMPDB_PAMPA_003655,800
CYCPEPTMPDB_PAMPA_003658,800
CYCPEPTMPDB_PAMPA_003659,800
CYCPEPTMPDB_PAMPA_003663,800
CYCPEPTMPDB_PAMPA_003666,800
CYCPEPTMPDB_PAMPA_003668,800
CYCPEPTMPDB_PAMPA_003672,800
CYCPEPTMPDB_PAMPA_003731,800
CYCPEPTMPDB_PAMPA_003740,800
CYCPEPTMPDB_PAMPA_003741,800
CYCPEPTMPDB_PAMPA_003756,800
CYCPEPTMPDB_PAMPA_003759,800
CYCPEPTMPDB_PAMPA_003763,800
CYCPEPTMPDB_PAMPA_003773,800
CYCPEPTMPDB_PAMPA_003775,800
CYCPEPTMPDB_PAMPA_003838,800
CYCPEPTMPDB_PAMPA_003852,800
CYCPEPTMPDB_PAMPA_003854,800
CYCPEPTMPDB_PAMPA_003855,800
CYCPEPTMPDB_PAMPA_003857,800
CYCPEPTMPDB_PAMPA_003860,800
CYCPEPTMPDB_PAMPA_003862,800
CYCPEPTMPDB_PAMPA_003864,800
CYCPEPTMPDB_PAMPA_003868,800
CYCPEPTMPDB_PAMPA_003869,800
CYCPEPTMPDB_PAMPA_003870,800
CYCPEPTMPDB_PAMPA_003872,800
CYCPEPTMPDB_PAMPA_004017,800
CYCPEPTMPDB_PAMPA_004028,800
CYCPEPTMPDB_PAMPA_004034,800
CYCPEPTMPDB_PAMPA_004035,800
CYCPEPTMPDB_PAMPA_004037,800
CYCPEPTMPDB_PAMPA_004046,800
CYCPEPTMPDB_PAMPA_004047,800
CYCPEPTMPDB_PAMPA_004048,800
CYCPEPTMPDB_PAMPA_004051,800
CYCPEPTMPDB_PAMPA_004095,800
CYCPEPTMPDB_PAMPA_004106,800
CYCPEPTMPDB_PAMPA_004109,800
CYCPEPTMPDB_PAMPA_004110,800
CYCPEPTMPDB_PAMPA_004112,800
CYCPEPTMPDB_PAMPA_004115,800
CYCPEPTMPDB_PAMPA_004116,800
CYCPEPTMPDB_PAMPA_004120,800
CYCPEPTMPDB_PAMPA_004121,800
CYCPEPTMPDB_PAMPA_004122,800
CYCPEPTMPDB_PAMPA_004170,800
CYCPEPTMPDB_PAMPA_004178,800
CYCPEPTMPDB_PAMPA_004183,800
CYCPEPTMPDB_PAMPA_004189,800
CYCPEPTMPDB_PAMPA_004194,800
CYCPEPTMPDB_PAMPA_004198,800
CYCPEPTMPDB_PAMPA_004206,800
CYCPEPTMPDB_PAMPA_004207,800
CYCPEPTMPDB_PAMPA_004210,800
CYCPEPTMPDB_PAMPA_004283,800
CYCPEPTMPDB_PAMPA_004284,800
CYCPEPTMPDB_PAMPA_004285,800
CYCPEPTMPDB_PAMPA_004291,800
CYCPEPTMPDB_PAMPA_004296,800
CYCPEPTMPDB_PAMPA_004297,800
CYCPEPTMPDB_PAMPA_004301,800
CYCPEPTMPDB_PAMPA_004371,800
CYCPEPTMPDB_PAMPA_004373,800
CYCPEPTMPDB_PAMPA_004375,800
CYCPEPTMPDB_PAMPA_004380,800
CYCPEPTMPDB_PAMPA_004384,800
CYCPEPTMPDB_PAMPA_004385,800
CYCPEPTMPDB_PAMPA_004388,800
CYCPEPTMPDB_PAMPA_004981,800
CYCPEPTMPDB_PAMPA_004989,800
CYCPEPTMPDB_PAMPA_004992,800
CYCPEPTMPDB_PAMPA_004993,800
CYCPEPTMPDB_PAMPA_004994,800
CYCPEPTMPDB_PAMPA_005000,800
CYCPEPTMPDB_PAMPA_005004,800
CYCPEPTMPDB_PAMPA_005005,800
CYCPEPTMPDB_PAMPA_005008,800
CYCPEPTMPDB_PAMPA_005026,800
CYCPEPTMPDB_PAMPA_005033,800
CYCPEPTMPDB_PAMPA_005034,800
CYCPEPTMPDB_PAMPA_005037,800
CYCPEPTMPDB_PAMPA_005070,800
CYCPEPTMPDB_PAMPA_005071,800
CYCPEPTMPDB_PAMPA_005083,800
CYCPEPTMPDB_PAMPA_005084,800
CYCPEPTMPDB_PAMPA_005089,800
CYCPEPTMPDB_PAMPA_005090,800
CYCPEPTMPDB_PAMPA_005091,800
CYCPEPTMPDB_PAMPA_004431,800
CYCPEPTMPDB_PAMPA_004439,800
CYCPEPTMPDB_PAMPA_004450,800
CYCPEPTMPDB_PAMPA_004452,800
CYCPEPTMPDB_PAMPA_004458,800
CYCPEPTMPDB_PAMPA_004459,800
CYCPEPTMPDB_PAMPA_004463,800
CYCPEPTMPDB_PAMPA_004466,800
CYCPEPTMPDB_PAMPA_004469,800
CYCPEPTMPDB_PAMPA_004473,800
CYCPEPTMPDB_PAMPA_004474,800
CYCPEPTMPDB_PAMPA_004478,800
CYCPEPTMPDB_PAMPA_004526,800
CYCPEPTMPDB_PAMPA_004533,800
CYCPEPTMPDB_PAMPA_004534,800
CYCPEPTMPDB_PAMPA_004537,800
CYCPEPTMPDB_PAMPA_004542,800
CYCPEPTMPDB_PAMPA_004549,800
CYCPEPTMPDB_PAMPA_004554,800
CYCPEPTMPDB_PAMPA_004556,800
CYCPEPTMPDB_PAMPA_004559,800
CYCPEPTMPDB_PAMPA_004561,800
CYCPEPTMPDB_PAMPA_004562,800
CYCPEPTMPDB_PAMPA_004564,800
CYCPEPTMPDB_PAMPA_004704,800
CYCPEPTMPDB_PAMPA_004710,800
CYCPEPTMPDB_PAMPA_004711,800
CYCPEPTMPDB_PAMPA_004716,800
CYCPEPTMPDB_PAMPA_004721,800
CYCPEPTMPDB_PAMPA_004722,800
CYCPEPTMPDB_PAMPA_004726,800
CYCPEPTMPDB_PAMPA_004727,800
CYCPEPTMPDB_PAMPA_004728,800
CYCPEPTMPDB_PAMPA_004729,800
CYCPEPTMPDB_PAMPA_004733,800
CYCPEPTMPDB_PAMPA_004734,800
CYCPEPTMPDB_PAMPA_004741,800
CYCPEPTMPDB_PAMPA_004742,800
CYCPEPTMPDB_PAMPA_004872,800
CYCPEPTMPDB_PAMPA_004878,800
CYCPEPTMPDB_PAMPA_004879,800
CYCPEPTMPDB_PAMPA_004882,800
CYCPEPTMPDB_PAMPA_004888,800
CYCPEPTMPDB_PAMPA_004889,800
CYCPEPTMPDB_PAMPA_004895,800
CYCPEPTMPDB_PAMPA_004896,800
CYCPEPTMPDB_PAMPA_004898,800
CYCPEPTMPDB_PAMPA_004902,800
CYCPEPTMPDB_PAMPA_004907,800
CYCPEPTMPDB_PAMPA_004908,800
CYCPEPTMPDB_PAMPA_002368,800
CYCPEPTMPDB_PAMPA_002374,800
CYCPEPTMPDB_PAMPA_002375,800
CYCPEPTMPDB_PAMPA_002386,800
CYCPEPTMPDB_PAMPA_002387,800
CYCPEPTMPDB_PAMPA_002394,800
CYCPEPTMPDB_PAMPA_002395,800
CYCPEPTMPDB_PAMPA_002396,800
CYCPEPTMPDB_PAMPA_002397,800
CYCPEPTMPDB_PAMPA_002403,800
CYCPEPTMPDB_PAMPA_002405,800
CYCPEPTMPDB_PAMPA_002412,800
CYCPEPTMPDB_PAMPA_002413,800
CYCPEPTMPDB_PAMPA_002416,800
CYCPEPTMPDB_PAMPA_002460,800
CYCPEPTMPDB_PAMPA_002468,800
CYCPEPTMPDB_PAMPA_002469,800
CYCPEPTMPDB_PAMPA_002480,800
CYCPEPTMPDB_PAMPA_002486,800
CYCPEPTMPDB_PAMPA_002487,800
CYCPEPTMPDB_PAMPA_002492,800
CYCPEPTMPDB_PAMPA_002493,800
CYCPEPTMPDB_PAMPA_002497,800
CYCPEPTMPDB_PAMPA_002502,800
CYCPEPTMPDB_PAMPA_002507,800
CYCPEPTMPDB_PAMPA_002561,800
CYCPEPTMPDB_PAMPA_002567,800
CYCPEPTMPDB_PAMPA_002569,800
CYCPEPTMPDB_PAMPA_002573,800
CYCPEPTMPDB_PAMPA_002578,800
CYCPEPTMPDB_PAMPA_002584,800
CYCPEPTMPDB_PAMPA_002587,800
CYCPEPTMPDB_PAMPA_002590,800
CYCPEPTMPDB_PAMPA_002592,800
CYCPEPTMPDB_PAMPA_002600,800
CYCPEPTMPDB_PAMPA_002602,800
CYCPEPTMPDB_PAMPA_002606,800
CYCPEPTMPDB_PAMPA_002650,800
CYCPEPTMPDB_PAMPA_002659,800
CYCPEPTMPDB_PAMPA_002661,800
CYCPEPTMPDB_PAMPA_002667,800
CYCPEPTMPDB_PAMPA_002673,800
CYCPEPTMPDB_PAMPA_002675,800
CYCPEPTMPDB_PAMPA_002680,800
CYCPEPTMPDB_PAMPA_002683,800
CYCPEPTMPDB_PAMPA_002688,800
CYCPEPTMPDB_PAMPA_002689,800
CYCPEPTMPDB_PAMPA_002694,800
CYCPEPTMPDB_PAMPA_002697,800
CYCPEPTMPDB_PAMPA_002698,800
CYCPEPTMPDB_PAMPA_002701,800
CYCPEPTMPDB_PAMPA_002758,800
CYCPEPTMPDB_PAMPA_002759,800
CYCPEPTMPDB_PAMPA_002765,800
CYCPEPTMPDB_PAMPA_002770,800
CYCPEPTMPDB_PAMPA_002772,800
CYCPEPTMPDB_PAMPA_002778,800
CYCPEPTMPDB_PAMPA_002779,800
CYCPEPTMPDB_PAMPA_002782,800
CYCPEPTMPDB_PAMPA_002786,800
CYCPEPTMPDB_PAMPA_002791,800
CYCPEPTMPDB_PAMPA_002795,800
CYCPEPTMPDB_PAMPA_002800,800
CYCPEPTMPDB_PAMPA_002858,800
CYCPEPTMPDB_PAMPA_002864,800
CYCPEPTMPDB_PAMPA_002867,800
CYCPEPTMPDB_PAMPA_002869,800
CYCPEPTMPDB_PAMPA_002876,800
CYCPEPTMPDB_PAMPA_002882,800
CYCPEPTMPDB_PAMPA_002887,800
CYCPEPTMPDB_PAMPA_002889,800
CYCPEPTMPDB_PAMPA_002895,800
CYCPEPTMPDB_PAMPA_002937,800
CYCPEPTMPDB_PAMPA_002946,800
CYCPEPTMPDB_PAMPA_002952,800
CYCPEPTMPDB_PAMPA_002957,800
CYCPEPTMPDB_PAMPA_002958,800
CYCPEPTMPDB_PAMPA_002959,800
CYCPEPTMPDB_PAMPA_002963,800
CYCPEPTMPDB_PAMPA_002967,800
CYCPEPTMPDB_PAMPA_002970,800
CYCPEPTMPDB_PAMPA_002972,800
CYCPEPTMPDB_PAMPA_003029,800
CYCPEPTMPDB_PAMPA_003035,800
CYCPEPTMPDB_PAMPA_003039,800
CYCPEPTMPDB_PAMPA_003040,800
CYCPEPTMPDB_PAMPA_003045,800
CYCPEPTMPDB_PAMPA_003047,800
CYCPEPTMPDB_PAMPA_003048,800
CYCPEPTMPDB_PAMPA_003050,800
CYCPEPTMPDB_PAMPA_003054,800
CYCPEPTMPDB_PAMPA_003058,800
CYCPEPTMPDB_PAMPA_003059,800
CYCPEPTMPDB_PAMPA_003184,801
CYCPEPTMPDB_PAMPA_003185,801
CYCPEPTMPDB_PAMPA_003190,801
CYCPEPTMPDB_PAMPA_003191,801
CYCPEPTMPDB_PAMPA_003199,801
CYCPEPTMPDB_PAMPA_003200,801
CYCPEPTMPDB_PAMPA_003210,801
CYCPEPTMPDB_PAMPA_003253,801
CYCPEPTMPDB_PAMPA_003263,801
CYCPEPTMPDB_PAMPA_003264,801
CYCPEPTMPDB_PAMPA_003268,801
CYCPEPTMPDB_PAMPA_003271,801
CYCPEPTMPDB_PAMPA_003279,801
CYCPEPTMPDB_PAMPA_003281,801
CYCPEPTMPDB_PAMPA_003282,801
CYCPEPTMPDB_PAMPA_003284,801
CYCPEPTMPDB_PAMPA_003293,801
CYCPEPTMPDB_PAMPA_003294,801
CYCPEPTMPDB_PAMPA_003342,801
CYCPEPTMPDB_PAMPA_003348,801
CYCPEPTMPDB_PAMPA_003349,801
CYCPEPTMPDB_PAMPA_003353,801
CYCPEPTMPDB_PAMPA_003357,801
CYCPEPTMPDB_PAMPA_003364,801
CYCPEPTMPDB_PAMPA_003365,801
CYCPEPTMPDB_PAMPA_003368,801
CYCPEPTMPDB_PAMPA_003370,801
CYCPEPTMPDB_PAMPA_003415,801
CYCPEPTMPDB_PAMPA_003425,801
CYCPEPTMPDB_PAMPA_003427,801
CYCPEPTMPDB_PAMPA_003431,801
CYCPEPTMPDB_PAMPA_003435,801
CYCPEPTMPDB_PAMPA_003442,801
CYCPEPTMPDB_PAMPA_003444,801
CYCPEPTMPDB_PAMPA_003448,801
CYCPEPTMPDB_PAMPA_003454,801
CYCPEPTMPDB_PAMPA_003459,801
CYCPEPTMPDB_PAMPA_003461,801
CYCPEPTMPDB_PAMPA_003512,801
CYCPEPTMPDB_PAMPA_003522,801
CYCPEPTMPDB_PAMPA_003526,801
CYCPEPTMPDB_PAMPA_003532,801
CYCPEPTMPDB_PAMPA_003533,801
CYCPEPTMPDB_PAMPA_003540,801
CYCPEPTMPDB_PAMPA_003544,801
CYCPEPTMPDB_PAMPA_003548,801
CYCPEPTMPDB_PAMPA_003552,801
CYCPEPTMPDB_PAMPA_003553,801
CYCPEPTMPDB_PAMPA_003557,801
CYCPEPTMPDB_PAMPA_003566,801
CYCPEPTMPDB_PAMPA_003570,801
CYCPEPTMPDB_PAMPA_003620,801
CYCPEPTMPDB_PAMPA_003627,801
CYCPEPTMPDB_PAMPA_003632,801
CYCPEPTMPDB_PAMPA_003640,801
CYCPEPTMPDB_PAMPA_003641,801
CYCPEPTMPDB_PAMPA_003646,801
CYCPEPTMPDB_PAMPA_003648,801
CYCPEPTMPDB_PAMPA_003649,801
CYCPEPTMPDB_PAMPA_003653,801
CYCPEPTMPDB_PAMPA_003654,801
CYCPEPTMPDB_PAMPA_003661,801
CYCPEPTMPDB_PAMPA_003662,801
CYCPEPTMPDB_PAMPA_003665,801
CYCPEPTMPDB_PAMPA_003709,801
CYCPEPTMPDB_PAMPA_003721,801
CYCPEPTMPDB_PAMPA_003722,801
CYCPEPTMPDB_PAMPA_003733,801
CYCPEPTMPDB_PAMPA_003734,801
CYCPEPTMPDB_PAMPA_003743,801
CYCPEPTMPDB_PAMPA_003744,801
CYCPEPTMPDB_PAMPA_003748,801
CYCPEPTMPDB_PAMPA_003749,801
CYCPEPTMPDB_PAMPA_003751,801
CYCPEPTMPDB_PAMPA_003755,801
CYCPEPTMPDB_PAMPA_003757,801
CYCPEPTMPDB_PAMPA_003760,801
CYCPEPTMPDB_PAMPA_003764,801
CYCPEPTMPDB_PAMPA_003769,801
CYCPEPTMPDB_PAMPA_003811,801
CYCPEPTMPDB_PAMPA_003819,801
CYCPEPTMPDB_PAMPA_003821,801
CYCPEPTMPDB_PAMPA_003826,801
CYCPEPTMPDB_PAMPA_003832,801
CYCPEPTMPDB_PAMPA_003837,801
CYCPEPTMPDB_PAMPA_003839,801
CYCPEPTMPDB_PAMPA_003841,801
CYCPEPTMPDB_PAMPA_003844,801
CYCPEPTMPDB_PAMPA_003847,801
CYCPEPTMPDB_PAMPA_003849,801
CYCPEPTMPDB_PAMPA_003856,801
CYCPEPTMPDB_PAMPA_003858,801
CYCPEPTMPDB_PAMPA_003865,801
CYCPEPTMPDB_PAMPA_004010,801
CYCPEPTMPDB_PAMPA_004012,801
CYCPEPTMPDB_PAMPA_004018,801
CYCPEPTMPDB_PAMPA_004025,801
CYCPEPTMPDB_PAMPA_004026,801
CYCPEPTMPDB_PAMPA_004029,801
CYCPEPTMPDB_PAMPA_004031,801
CYCPEPTMPDB_PAMPA_004039,801
CYCPEPTMPDB_PAMPA_004042,801
CYCPEPTMPDB_PAMPA_004087,801
CYCPEPTMPDB_PAMPA_004098,801
CYCPEPTMPDB_PAMPA_004104,801
CYCPEPTMPDB_PAMPA_004108,801
CYCPEPTMPDB_PAMPA_004154,801
CYCPEPTMPDB_PAMPA_004161,801
CYCPEPTMPDB_PAMPA_004162,801
CYCPEPTMPDB_PAMPA_004166,801
CYCPEPTMPDB_PAMPA_004174,801
CYCPEPTMPDB_PAMPA_004180,801
CYCPEPTMPDB_PAMPA_004184,801
CYCPEPTMPDB_PAMPA_004185,801
CYCPEPTMPDB_PAMPA_004188,801
CYCPEPTMPDB_PAMPA_004190,801
CYCPEPTMPDB_PAMPA_004196,801
CYCPEPTMPDB_PAMPA_004197,801
CYCPEPTMPDB_PAMPA_004203,801
CYCPEPTMPDB_PAMPA_004244,801
CYCPEPTMPDB_PAMPA_004253,801
CYCPEPTMPDB_PAMPA_004254,801
CYCPEPTMPDB_PAMPA_004257,801
CYCPEPTMPDB_PAMPA_004265,801
CYCPEPTMPDB_PAMPA_004268,801
CYCPEPTMPDB_PAMPA_004275,801
CYCPEPTMPDB_PAMPA_004277,801
CYCPEPTMPDB_PAMPA_004280,801
CYCPEPTMPDB_PAMPA_004287,801
CYCPEPTMPDB_PAMPA_004288,801
